سوادکوه,مازندران,36.147951,53.024117899999965
فریدونکنار,مازندران,36.68583940000001,52.5265253
قائم‌شهر,مازندران,36.4683746,52.86341970000001
کلاردشت,مازندران,36.4901962,51.142632400000025
گلوگاه,مازندران,36.7284026,53.810165900000015
محمودآباد,مازندران,36.632876,52.2666567
نکا,مازندران,36.6483043,53.29888619999997
نور,مازندران,36.5750373,52.026838
نوشهر,مازندران,36.649364,51.48873070000002
اراک,مرکزی,34.0953553,49.701348600000074
آشتیان,مرکزی,34.520447,50.005933700000014
تفرش,مرکزی,34.6980734,50.01363229999993
خمین,مرکزی,33.6406148,50.0771125
خنداب,مرکزی,34.391746,49.19043009999996
دلیجان,مرکزی,33.9923039,50.684564799999976
زرندیه,مرکزی,34.0853143,49.70565629999999
ساوه,مرکزی,35.0236107,50.358506499999976
شازند,مرکزی,33.9345904,49.40086329999997
فراهان,مرکزی,34.5051458,49.684836099999984
قدس,مرکزی,35.70265,51.106282400000055
کمیجان,مرکزی,34.7112398,49.33486210000001
محلات,مرکزی,33.9085748,50.45526159999997
بندر عباس,هرمزگان,27.1832216,56.26664549999998
ابوموسی,هرمزگان,25.867345,55.02425189999997
بستک,هرمزگان,27.198639,54.36660119999999
بشاگرد,هرمزگان,26.458079,57.902053499999965
بندرکنگ,هرمزگان,26.6065509,54.944664999999986
بندر لنگه,هرمزگان,26.5627867,54.888679000000025
پارسیان,هرمزگان,27.2087957,53.04051960000004
جاسک,هرمزگان,25.6577006,57.785667699999976
جزیره هرمز,هرمزگان,27.05927,56.460791900000004
حاجی‌آباد,هرمزگان,28.3109983,55.90245299999992
خمیر,هرمزگان,26.9500841,55.58572240000001
رودان,هرمزگان,27.6182694,57.19155039999998
سیریک,هرمزگان,26.5200991,57.10716720000005
قشم,هرمزگان,26.8118673,55.89132070000005
کیش,هرمزگان,26.5324775,53.98679489999995
میناب,هرمزگان,27.1372211,57.06750280000006
همدان,همدان,34.7988575,48.515022499999986
اسدآباد,همدان,34.7789372,48.125024499999995
بهار,همدان,34.9083252,48.43927289999999
تویسرکان,همدان,34.5497961,48.45374240000001
رزن,همدان,35.3913832,49.03374009999993
فامنین,همدان,35.1133985,48.975722500000074
کبودرآهنگ,همدان,35.2113383,48.72416210000006
ملایر,همدان,34.3020001,48.81459429999995
نهاوند,همدان,34.188318,48.36888339999996
یزد,یزد,31.8974232,54.35685620000004
ابرکوه,یزد,31.1304036,53.25037359999999
اردکان,یزد,32.3082212,54.00856160000001
اشکذر,یزد,32.000172,54.20746129999998
بافق,یزد,31.6216425,55.41393919999996
بهاباد,یزد,31.871595,56.019424399999934
تفت,یزد,31.7590043,54.20473330000004
خاتم,یزد,31.93358049999999,54.30766219999998
مهریز,یزد,31.5778137,54.44515780000006
میبد,یزد,32.2487226,54.00793410000006
